city_name,usage,노선정류장수,노선거리(km),굴곡도,2024년06월_계_총인구수,2024년06월_계_연령구간인구수
함안군,,76,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
함안군,,76,60.1,2.0,"59,408","24,473"
창녕군,294.0,41,37.7,1.9,"56,487","27,807"
창녕군,984.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,41,37.7,1.9,"56,487","27,807"
창녕군,,41,37.7,1.9,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1622.0,46,38.4,1.3,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,305.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,40,41.9,2.3,"56,487","27,807"
창녕군,,40,41.9,2.3,"56,487","27,807"
창녕군,,40,41.9,2.3,"56,487","27,807"
창녕군,1556.0,46,42.3,1.7,"56,487","27,807"
창녕군,1556.0,46,42.3,1.7,"56,487","27,807"
창녕군,1556.0,46,42.3,1.7,"56,487","27,807"
창녕군,833.0,35,30.7,1.3,"56,487","27,807"
창녕군,570.0,12,10.1,1.3,"56,487","27,807"
창녕군,833.0,35,30.7,1.3,"56,487","27,807"
창녕군,833.0,35,30.7,1.3,"56,487","27,807"
창녕군,570.0,12,10.1,1.3,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,128.0,45,41.4,1.6,"56,487","27,807"
창녕군,971.0,39,33.2,1.3,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,128.0,45,41.4,1.6,"56,487","27,807"
창녕군,128.0,45,41.4,1.6,"56,487","27,807"
창녕군,971.0,39,33.2,1.3,"56,487","27,807"
창녕군,128.0,45,41.4,1.6,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1161.0,50,47.1,1.3,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,41,37.3,1.4,"56,487","27,807"
창녕군,,47,46.4,1.8,"56,487","27,807"
창녕군,,48,41.5,1.7,"56,487","27,807"
창녕군,950.0,31,21.6,1.7,"56,487","27,807"
창녕군,305.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,41,37.3,1.4,"56,487","27,807"
창녕군,1553.0,31,21.6,1.7,"56,487","27,807"
창녕군,,29,19.0,1.7,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,36,34.7,1.3,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1135.0,28,24.2,1.6,"56,487","27,807"
창녕군,1135.0,28,24.2,1.6,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,833.0,35,30.7,1.3,"56,487","27,807"
창녕군,,19,17.0,1.4,"56,487","27,807"
창녕군,,19,17.0,1.4,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,23,21.7,1.4,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,283.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1553.0,18,14.7,1.7,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1553.0,31,21.6,1.7,"56,487","27,807"
창녕군,,32,32.3,1.8,"56,487","27,807"
창녕군,,67,67.7,1.7,"56,487","27,807"
창녕군,,67,67.7,1.7,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,143.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,143.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,143.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,984.0,20,18.5,1.2,"56,487","27,807"
창녕군,984.0,20,18.5,1.2,"56,487","27,807"
창녕군,984.0,20,18.5,1.2,"56,487","27,807"
창녕군,984.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,165.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,22.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,244.0,13,15.0,1.9,"56,487","27,807"
창녕군,244.0,13,15.0,1.9,"56,487","27,807"
창녕군,108.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1830.0,31,27.5,1.4,"56,487","27,807"
창녕군,,23,21.7,1.4,"56,487","27,807"
창녕군,,23,21.7,1.4,"56,487","27,807"
창녕군,,47,46.4,1.8,"56,487","27,807"
창녕군,,47,46.4,1.8,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,1161.0,50,47.1,1.3,"56,487","27,807"
창녕군,1161.0,50,47.1,1.3,"56,487","27,807"
창녕군,,19,21.5,1.9,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,19,21.5,1.9,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,50.0,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
창녕군,,38,31.7,2.3,"56,487","27,807"
창녕군,895.0,31,28.3,1.1,"56,487","27,807"
창녕군,14.0,31,28.3,1.1,"56,487","27,807"
창녕군,,35,32.21379310344827,2.0,"56,487","27,807"
고성군,,36,32.21379310344827,2.0,"48,660","23,282"
고성군,,54,32.21379310344827,2.0,"48,660","23,282"
고성군,,59,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,51,32.21379310344827,2.0,"48,660","23,282"
고성군,,65,32.21379310344827,2.0,"48,660","23,282"
고성군,,16,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,30,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,59,32.21379310344827,2.0,"48,660","23,282"
고성군,,30,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,54,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,30,32.21379310344827,2.0,"48,660","23,282"
고성군,,45,32.21379310344827,2.0,"48,660","23,282"
고성군,,77,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,59,32.21379310344827,2.0,"48,660","23,282"
고성군,,77,32.21379310344827,2.0,"48,660","23,282"
고성군,,51,32.21379310344827,2.0,"48,660","23,282"
고성군,,18,32.21379310344827,2.0,"48,660","23,282"
고성군,,65,32.21379310344827,2.0,"48,660","23,282"
고성군,,36,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,30,32.21379310344827,2.0,"48,660","23,282"
고성군,,51,32.21379310344827,2.0,"48,660","23,282"
고성군,,62,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,77,32.21379310344827,2.0,"48,660","23,282"
고성군,,36,32.21379310344827,2.0,"48,660","23,282"
고성군,,18,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,45,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,36,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,51,32.21379310344827,2.0,"48,660","23,282"
고성군,,36,32.21379310344827,2.0,"48,660","23,282"
고성군,,65,32.21379310344827,2.0,"48,660","23,282"
고성군,,48,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,59,32.21379310344827,2.0,"48,660","23,282"
고성군,,77,32.21379310344827,2.0,"48,660","23,282"
고성군,,77,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,77,32.21379310344827,2.0,"48,660","23,282"
고성군,,54,32.21379310344827,2.0,"48,660","23,282"
고성군,,34,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,62,32.21379310344827,2.0,"48,660","23,282"
고성군,,27,32.21379310344827,2.0,"48,660","23,282"
고성군,,30,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,55,32.21379310344827,2.0,"48,660","23,282"
고성군,,27,32.21379310344827,2.0,"48,660","23,282"
고성군,,36,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,62,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
고성군,,60,32.21379310344827,2.0,"48,660","23,282"
고성군,,27,32.21379310344827,2.0,"48,660","23,282"
고성군,,60,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,27,32.21379310344827,2.0,"48,660","23,282"
고성군,,25,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,60,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,55,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,41,32.21379310344827,2.0,"48,660","23,282"
고성군,,25,32.21379310344827,2.0,"48,660","23,282"
고성군,,16,32.21379310344827,2.0,"48,660","23,282"
고성군,,25,32.21379310344827,2.0,"48,660","23,282"
고성군,,60,32.21379310344827,2.0,"48,660","23,282"
고성군,,51,32.21379310344827,2.0,"48,660","23,282"
고성군,,45,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
고성군,,33,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
고성군,,22,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
고성군,,37,32.21379310344827,2.0,"48,660","23,282"
고성군,,31,32.21379310344827,2.0,"48,660","23,282"
남해군,83.0,40,15.83703703703704,2.0,"40,303","21,606"
남해군,118.0,38,15.83703703703704,2.0,"40,303","21,606"
남해군,118.0,38,15.83703703703704,2.0,"40,303","21,606"
남해군,384.0,39,15.83703703703704,2.0,"40,303","21,606"
남해군,384.0,39,15.83703703703704,2.0,"40,303","21,606"
남해군,197.0,40,15.83703703703704,2.0,"40,303","21,606"
남해군,314.0,47,15.83703703703704,2.0,"40,303","21,606"
남해군,314.0,47,15.83703703703704,2.0,"40,303","21,606"
남해군,197.0,24,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,33,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,33,15.83703703703704,2.0,"40,303","21,606"
남해군,134.0,29,15.83703703703704,2.0,"40,303","21,606"
남해군,134.0,29,15.83703703703704,2.0,"40,303","21,606"
남해군,311.0,63,15.83703703703704,2.0,"40,303","21,606"
남해군,311.0,23,15.83703703703704,2.0,"40,303","21,606"
남해군,62.0,31,15.83703703703704,2.0,"40,303","21,606"
남해군,62.0,31,15.83703703703704,2.0,"40,303","21,606"
남해군,125.0,37,15.83703703703704,2.0,"40,303","21,606"
남해군,125.0,37,15.83703703703704,2.0,"40,303","21,606"
남해군,34.0,35,15.83703703703704,2.0,"40,303","21,606"
남해군,34.0,35,15.83703703703704,2.0,"40,303","21,606"
남해군,134.0,34,15.83703703703704,2.0,"40,303","21,606"
남해군,134.0,34,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,31,15.83703703703704,2.0,"40,303","21,606"
남해군,314.0,52,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,21,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,21,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,20,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,26,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,2,15.83703703703704,2.0,"40,303","21,606"
남해군,127.0,30,15.83703703703704,2.0,"40,303","21,606"
남해군,102.0,40,15.83703703703704,2.0,"40,303","21,606"
남해군,127.0,29,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,25,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,20,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,17,15.83703703703704,2.0,"40,303","21,606"
남해군,311.0,23,15.83703703703704,2.0,"40,303","21,606"
남해군,,21,15.83703703703704,2.0,"40,303","21,606"
남해군,,21,15.83703703703704,2.0,"40,303","21,606"
남해군,197.0,24,15.83703703703704,2.0,"40,303","21,606"
남해군,83.0,14,15.83703703703704,2.0,"40,303","21,606"
남해군,83.0,14,15.83703703703704,2.0,"40,303","21,606"
남해군,45.0,14,15.83703703703704,2.0,"40,303","21,606"
남해군,45.0,14,15.83703703703704,2.0,"40,303","21,606"
남해군,45.0,15,15.83703703703704,2.0,"40,303","21,606"
남해군,45.0,15,15.83703703703704,2.0,"40,303","21,606"
남해군,65.0,16,15.83703703703704,2.0,"40,303","21,606"
남해군,65.0,16,15.83703703703704,2.0,"40,303","21,606"
남해군,127.0,29,15.83703703703704,2.0,"40,303","21,606"
남해군,62.0,31,15.83703703703704,2.0,"40,303","21,606"
남해군,62.0,31,15.83703703703704,2.0,"40,303","21,606"
남해군,,19,15.83703703703704,2.0,"40,303","21,606"
남해군,,19,15.83703703703704,2.0,"40,303","21,606"
남해군,127.0,30,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,39,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,39,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,36,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,36,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,36,15.83703703703704,2.0,"40,303","21,606"
남해군,781.0,36,15.83703703703704,2.0,"40,303","21,606"
남해군,314.0,52,15.83703703703704,2.0,"40,303","21,606"
남해군,314.0,51,15.83703703703704,2.0,"40,303","21,606"
남해군,314.0,51,15.83703703703704,2.0,"40,303","21,606"
남해군,311.0,63,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,20,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,17,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,23,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,23,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,20,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,26,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,25,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,2,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,16,15.83703703703704,2.0,"40,303","21,606"
남해군,206.0,13,15.83703703703704,2.0,"40,303","21,606"
남해군,,5,15.83703703703704,2.0,"40,303","21,606"
남해군,,14,15.83703703703704,2.0,"40,303","21,606"
남해군,,37,15.83703703703704,2.0,"40,303","21,606"
남해군,,17,15.83703703703704,2.0,"40,303","21,606"
남해군,,21,15.83703703703704,2.0,"40,303","21,606"
남해군,,21,15.83703703703704,2.0,"40,303","21,606"
남해군,,80,15.83703703703704,2.0,"40,303","21,606"
남해군,1117.0,45,15.83703703703704,2.0,"40,303","21,606"
남해군,1117.0,45,15.83703703703704,2.0,"40,303","21,606"
남해군,60.0,28,15.83703703703704,2.0,"40,303","21,606"
남해군,60.0,28,15.83703703703704,2.0,"40,303","21,606"
남해군,60.0,28,15.83703703703704,2.0,"40,303","21,606"
남해군,60.0,28,15.83703703703704,2.0,"40,303","21,606"
남해군,,25,15.83703703703704,2.0,"40,303","21,606"
남해군,,30,15.83703703703704,2.0,"40,303","21,606"
하동군,,18,15.8,1.3,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,278.0,32,21.8,2.1,"41,154","21,796"
하동군,547.0,52,37.4,2.4,"41,154","21,796"
하동군,60.0,13,34.26862745098039,0.9,"41,154","21,796"
하동군,,16,12.0,1.2,"41,154","21,796"
하동군,,14,12.9,1.8,"41,154","21,796"
하동군,,14,12.9,1.8,"41,154","21,796"
하동군,53.0,41,34.26862745098039,2.0,"41,154","21,796"
하동군,12.0,28,20.9,1.4,"41,154","21,796"
하동군,465.0,35,20.5,1.4,"41,154","21,796"
하동군,465.0,35,20.5,1.4,"41,154","21,796"
하동군,445.0,34,21.8,1.5,"41,154","21,796"
하동군,445.0,34,21.8,1.5,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,749.0,47,32.3,1.6,"41,154","21,796"
하동군,749.0,47,32.3,1.6,"41,154","21,796"
하동군,1301.0,56,41.2,1.6,"41,154","21,796"
하동군,1301.0,56,41.2,1.6,"41,154","21,796"
하동군,572.0,61,58.3,1.9,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,706.0,55,40.6,1.6,"41,154","21,796"
하동군,706.0,55,40.6,1.6,"41,154","21,796"
하동군,613.0,41,34.26862745098039,2.0,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,,40,29.0,2.0,"41,154","21,796"
하동군,,43,30.1,2.1,"41,154","21,796"
하동군,,43,30.1,2.1,"41,154","21,796"
하동군,412.0,52,36.7,2.5,"41,154","21,796"
하동군,412.0,52,36.7,2.5,"41,154","21,796"
하동군,,67,56.8,2.8,"41,154","21,796"
하동군,214.0,39,30.3,2.1,"41,154","21,796"
하동군,,45,34.4,2.1,"41,154","21,796"
하동군,,41,38.8,1.7,"41,154","21,796"
하동군,183.0,40,40.0,1.8,"41,154","21,796"
하동군,183.0,40,40.0,1.8,"41,154","21,796"
하동군,,67,56.5,3.5,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,86.0,41,37.4,2.0,"41,154","21,796"
하동군,86.0,41,37.4,2.0,"41,154","21,796"
하동군,246.0,44,39.0,2.1,"41,154","21,796"
하동군,523.0,45,40.7,2.1,"41,154","21,796"
하동군,219.0,53,48.4,2.6,"41,154","21,796"
하동군,420.0,48,42.3,1.9,"41,154","21,796"
하동군,501.0,56,51.6,2.2,"41,154","21,796"
하동군,120.0,31,29.0,1.6,"41,154","21,796"
하동군,120.0,31,29.0,1.6,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
하동군,,59,44.5,2.7,"41,154","21,796"
하동군,,59,44.5,2.7,"41,154","21,796"
하동군,,42,35.0,2.8,"41,154","21,796"
하동군,,38,31.6,2.6,"41,154","21,796"
하동군,241.0,40,31.5,2.5,"41,154","21,796"
하동군,241.0,40,31.5,2.5,"41,154","21,796"
하동군,,23,22.9,1.9,"41,154","21,796"
하동군,,34,29.9,2.1,"41,154","21,796"
하동군,206.0,40,33.5,2.2,"41,154","21,796"
하동군,,38,33.9,2.4,"41,154","21,796"
하동군,,38,31.6,2.6,"41,154","21,796"
하동군,69.0,41,34.26862745098039,2.0,"41,154","21,796"
하동군,55.0,41,34.26862745098039,2.0,"41,154","21,796"
하동군,572.0,61,58.3,1.9,"41,154","21,796"
하동군,,41,34.26862745098039,2.0,"41,154","21,796"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,959.0,36,18.6,3.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,959.0,36,18.6,3.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,959.0,36,18.6,3.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,8796.0,3,18.6,0.9,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,8796.0,3,18.6,0.9,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,8796.0,3,18.6,0.9,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
산청군,,19,18.6,2.0,"33,514","18,315"
함양군,,22,49.23645833333333,2.0,"36,503","18,205"
함양군,,68,49.23645833333333,2.0,"36,503","18,205"
함양군,,69,49.23645833333333,2.0,"36,503","18,205"
함양군,,10,49.23645833333333,2.0,"36,503","18,205"
함양군,,91,49.23645833333333,2.0,"36,503","18,205"
함양군,,50,49.23645833333333,2.0,"36,503","18,205"
함양군,,14,49.23645833333333,2.0,"36,503","18,205"
함양군,,31,49.23645833333333,2.0,"36,503","18,205"
함양군,,103,49.23645833333333,2.0,"36,503","18,205"
함양군,,44,49.23645833333333,2.0,"36,503","18,205"
함양군,,96,49.23645833333333,2.0,"36,503","18,205"
함양군,,99,49.23645833333333,2.0,"36,503","18,205"
함양군,,97,49.23645833333333,2.0,"36,503","18,205"
함양군,,28,49.23645833333333,2.0,"36,503","18,205"
함양군,,39,49.23645833333333,2.0,"36,503","18,205"
함양군,,30,49.23645833333333,2.0,"36,503","18,205"
함양군,,91,49.23645833333333,2.0,"36,503","18,205"
함양군,,75,49.23645833333333,2.0,"36,503","18,205"
함양군,,97,49.23645833333333,2.0,"36,503","18,205"
함양군,,48,49.23645833333333,2.0,"36,503","18,205"
함양군,,21,49.23645833333333,2.0,"36,503","18,205"
함양군,,37,49.23645833333333,2.0,"36,503","18,205"
함양군,,103,49.23645833333333,2.0,"36,503","18,205"
함양군,,50,49.23645833333333,2.0,"36,503","18,205"
함양군,,4,49.23645833333333,2.0,"36,503","18,205"
함양군,,10,49.23645833333333,2.0,"36,503","18,205"
함양군,,97,49.23645833333333,2.0,"36,503","18,205"
함양군,,38,49.23645833333333,2.0,"36,503","18,205"
함양군,,67,49.23645833333333,2.0,"36,503","18,205"
함양군,,28,49.23645833333333,2.0,"36,503","18,205"
함양군,,19,49.23645833333333,2.0,"36,503","18,205"
함양군,,52,49.23645833333333,2.0,"36,503","18,205"
